t, pose_x, pose_y, pose_theta, linear_displacement, linear_velocity, profile_displacement, profile_velocity, velocity_command_dx, velocity_command_dy, velocity_command_dtheta, steering_command_dx, steering_command_dy, steering_command_dtheta, cross_track_error, along_track_error, lookahead_point_x, lookahead_point_y, lookahead_point_velocity
78.591617, -232.6487308507963, 28.492762144371465, -2.999173789290217, 253.7223397922699, 59.25000793208288, 253.55255999999997, 60.0, 59.18323412263089, 0.0, -0.01466349734167887, 24887.09957698123, 0.0, -6.166136810519729, 253.5625021187019, -0.16977979226993511, 230.0, 122.73064904690604, 60.0
78.596857, -232.95051146489166, 28.44940929761223, -2.9986501951751507, 254.0272184738622, 59.25000793208288, 253.86696, 60.0, 59.23081552203747, 0.0, -0.014681469777132885, 24876.052746625042, 0.0, -6.1659967595424385, 253.8668730062513, -0.16025847386219993, 230.0, 123.03501993445543, 60.0
78.600896, -233.24657951942157, 28.406745240214754, -2.9983011213352686, 254.3263447274999, 59.25000793208288, 254.10930000000036, 60.0, 58.94685795454113, 0.0, -0.014657928748923493, 24794.683174716367, 0.0, -6.165531326663802, 254.16549468684318, -0.21704472749954107, 230.0, 123.33364161504734, 60.0
78.603854, -233.53694665131752, 28.36485096482439, -2.9983011213352686, 254.61971855318302, 59.25000793208288, 254.2867799999999, 60.0, 58.36735928115608, 0.0, -0.014643365548347767, 24570.803729987838, 0.0, -6.164391626863955, 254.4583718234621, -0.33293855318311216, 230.0, 123.62651875166627, 60.0
78.620175, -234.40800410470578, 28.238864077415595, -2.997602990300261, 255.4998400302324, 58.67476513662577, 255.2660400000002, 60.0, 58.87444227631096, 0.0, -0.014987242365100496, 24207.69216551109, 0.0, -6.162377689822125, 255.33699220673293, -0.23380003023220297, 230.0, 124.50513913493707, 60.0
78.624491, -234.70972007301427, 28.195063574984115, -2.997253916460379, 255.80471871182468, 58.674765136625766, 255.52500000000038, 60.0, 58.644812650371655, 0.0, -0.014976500248346163, 24128.68921473907, 0.0, -6.161897424264634, 255.6413439805312, -0.27971871182430164, 230.0, 124.80949090873533, 60.0
78.639622, -235.55790817393955, 28.071704255588532, -2.9970793961851947, 256.6618304770558, 58.09952234116865, 256.4328600000002, 60.0, 58.90995474355561, 0.0, -0.015376901274752637, 23595.32718711943, 0.0, -6.15894237707784, 256.4969679830428, -0.22897047705561135, 230.0, 125.66511491124693, 60.0
78.644026, -235.8425314405239, 28.030283674349363, -2.9970793961851947, 256.94945187478436, 58.09952234116865, 256.6970999999998, 60.0, 58.79301441418121, 0.0, -0.015471513387542558, 23400.282442960273, 0.0, -6.15783672084028, 256.7840908805003, -0.25235187478455146, 230.0, 125.95223780870442, 60.0
78.657513, -236.29223620172718, 27.96483915599148, -2.9970793961851947, 257.40389368319546, 57.524279545711536, 257.5063199999997, 60.0, 60.57845167074621, 0.0, -0.016144259121953608, 23099.64070762458, 0.0, -6.156093048314209, 257.23774732862057, 0.10242631680421255, 230.0, 126.40589425682471, 60.0
78.662726, -236.72486356693534, 27.90187987250795, -2.9970793961851947, 257.84107820774284, 58.09952234116865, 257.8191000000004, 60.0, 59.94492075493185, 0.0, -0.016167649829272723, 22818.78841103133, 0.0, -6.15441935549591, 257.6741789287988, -0.02197820774244974, 230.0, 126.84232585700296, 60.0
78.672083, -237.35105064467228, 27.810863880410157, -2.99742845338032, 258.4738452827457, 58.67476513662577, 258.38052000000005, 60.0, 59.57665432666664, 0.0, -0.016430038278575004, 22305.134640021417, 0.0, -6.151305743603774, 258.30586719943153, -0.09332528274563856, 230.0, 127.47401412763567, 60.0
78.679934, -237.92604063994233, 27.72754553156485, -2.997952064140143, 259.05484050615735, 59.25000793208289, 258.8515800000002, 60.0, 59.01542547975285, 0.0, -0.016652217203917307, 21788.671672451215, 0.0, -6.14804841827292, 258.8858912112549, -0.2032605061571644, 230.0, 128.054038139459, 60.0
78.685974, -238.2107071245016, 27.686423029694836, -2.9983011213352686, 259.3424619038859, 58.674765136625766, 259.2139800000001, 60.0, 59.400800066097766, 0.0, -0.016970230829580886, 21513.714817940545, 0.0, -6.146259074894139, 259.1730406329811, -0.12848190388581315, 230.0, 128.34118756118522, 60.0
78.693498, -238.50677145580488, 27.643733134894056, -2.99847565825521, 259.6415881575236, 58.09952234116865, 259.6654200000003, 60.0, 60.17387903314315, 0.0, -0.01736375946094406, 21294.64387967357, 0.0, -6.144777103856962, 259.4716816083165, 0.02383184247673853, 230.0, 128.6398285365206, 60.0
78.699851, -239.1046162075836, 27.557688897151934, -2.998824715450335, 260.24559309275355, 58.67476513662577, 260.0465999999997, 60.0, 59.04821157498765, 0.0, -0.017378707292092, 20868.188602636135, 0.0, -6.141797215667148, 260.0747190092036, -0.19899309275382393, 230.0, 129.24286593740771, 60.0
78.702582, -239.1046162075836, 27.557688897151934, -2.998999252370276, 260.24559309275355, 58.67476513662577, 260.2104600000004, 60.0, 59.86750869653677, 0.0, -0.01766326674675426, 20815.696513655148, 0.0, -6.141448141827268, 260.0747190092036, -0.03513309275314214, 230.0, 129.24286593740771, 60.0
78.707291, -239.39501978722765, 27.516048031984305, -2.9993483262101583, 260.5389669184367, 58.67476513662577, 260.4929999999999, 60.0, 59.81333307437182, 0.0, -0.01785822933104195, 20563.77554350681, 0.0, -6.139644803131099, 260.36763313921386, -0.045966918436818105, 230.0, 129.535780067418, 60.0
78.724302, -240.42577066530743, 27.368983354299207, -3.000395514440291, 261.5801563782141, 58.674765136625766, 261.5136599999997, 60.0, 59.71065184038709, 0.0, -0.018522904219310164, 19772.48706832565, 0.0, -6.13364404600964, 261.407239649244, -0.06649637821442411, 230.0, 130.5753865774481, 60.0
78.73741, -241.16620831565768, 27.264196718794956, -3.001617239590365, 262.32797201230835, 59.25000793208288, 262.30013999999983, 60.0, 59.89245786934694, 0.0, -0.019192104661180123, 19124.821992121426, 0.0, -6.128410794226033, 262.15397215533307, -0.02783201230852228, 230.0, 131.3221190835372, 60.0
78.742679, -241.46811252698657, 27.221713113398604, -3.001966313430247, 262.63285069390065, 59.25000793208288, 262.61627999999973, 60.0, 59.94876184205538, 0.0, -0.01942213576263193, 18910.42478226994, 0.0, -6.126579201384447, 262.4584237968239, -0.016570693900916922, 230.0, 131.62657072502805, 60.0
78.745578, -241.76433496432674, 27.180134485198284, -3.002315378947751, 262.9319769475383, 59.825250727539995, 262.7902199999997, 60.0, 59.31131338935598, 0.0, -0.0194224139574792, 18703.55657283948, 0.0, -6.124771101427195, 262.75713752708964, -0.14175694753862444, 230.0, 131.92528445529376, 60.0
78.759822, -242.37390686411393, 27.094844431133122, -3.0028389813851954, 263.54748673867743, 59.825250727539995, 263.64486, 60.0, 60.50700604320393, 0.0, -0.02019770746329293, 18338.238770002336, 0.0, -6.12144619755361, 263.3718154145821, 0.0973732613225593, 230.0, 132.53996234278623, 60.0
78.767775, -242.94933223905014, 27.014588066405878, -3.0031880469026992, 264.12848196208915, 59.25000793208288, 264.12204, 60.0, 59.999433245066896, 0.0, -0.02034957877321944, 18040.317536204322, 0.0, -6.1186055091122995, 263.95204202036285, -0.006441962089127173, 230.0, 133.12018894856698, 60.0
78.77329, -243.36524892108014, 26.956689874467187, -3.0033625755002618, 264.54840920277286, 59.25000793208288, 264.4529400000002, 60.0, 59.554281246269554, 0.0, -0.02040893878758648, 17848.865188542575, 0.0, -6.1167121731263725, 264.37142145247844, -0.09546920277267645, 230.0, 133.53956838068257, 60.0
78.778229, -243.65013027781046, 26.917083299144355, -3.003537112420203, 264.83603060050143, 59.25000793208288, 264.74927999999977, 60.0, 59.59786140378816, 0.0, -0.02058097425516302, 17708.551632203715, 0.0, -6.115307439797563, 264.65867119541934, -0.08675060050165939, 230.0, 133.82681812362347, 60.0
78.780875, -243.79257268401645, 26.89729244211189, -3.003537112420203, 264.9798412993657, 59.25000793208288, 264.9080399999997, 60.0, 59.672602209879166, 0.0, -0.020663901343175802, 17658.081215447364, 0.0, -6.1147802279918215, 264.8022970061956, -0.07180129936602953, 230.0, 133.97044393439973, 60.0
78.783391, -243.94641048271893, 26.875918316516827, -3.003537112420203, 265.13515685413915, 59.25000793208288, 265.0589999999997, 60.0, 59.65081868769262, 0.0, -0.020717920132346024, 17603.973045689087, 0.0, -6.11421126476188, 264.9574131071187, -0.07615685413946949, 230.0, 134.12556003532285, 60.0
78.786591, -244.08885288892492, 26.856127459484362, -3.003537112420203, 265.27896755300344, 58.67476513662577, 265.2510000000001, 60.0, 59.90326736439727, 0.0, -0.020862749635118513, 17554.239205919785, 0.0, -6.113684840599362, 265.10103933474096, -0.027967553003350076, 230.0, 134.26918626294508, 60.0
78.807288, -245.27394494593995, 26.691260689914177, -3.0031880469026992, 266.4754725675542, 59.25000793208288, 266.49282, 60.0, 60.118348206928026, 0.0, -0.02132567699523896, 17224.500123610585, 0.0, -6.110016941520734, 266.2960067207301, 0.017347432445774302, 230.0, 135.4641536489342, 60.0
78.814783, -245.71834367231355, 26.62935808793333, -3.0031880469026992, 266.9241619480108, 59.825250727539995, 266.94252000000034, 60.0, 60.11190057654569, 0.0, -0.02149957190382914, 17078.791094146403, 0.0, -6.108386087235866, 266.7441190867003, 0.018358051989537216, 230.0, 135.91226601490445, 60.0
78.818715, -246.02600432903373, 26.586502440408132, -3.0031880469026992, 267.2347930575576, 59.825250727539995, 267.17843999999985, 60.0, 59.73833838140248, 0.0, -0.02148667152415849, 16979.71295798526, 0.0, -6.107259170374023, 267.0543518597742, -0.056353057557771535, 230.0, 136.22249878797834, 60.0
78.824089, -246.33366124424552, 26.543619944028976, -3.003013509982758, 267.54542416710444, 59.825250727539995, 267.50088000000005, 60.0, 59.797375652258765, 0.0, -0.021585800887919587, 16916.28945076292, 0.0, -6.106482966243517, 267.3645841862655, -0.04454416710439091, 230.0, 136.53273111446964, 60.0
78.836693, -246.90907961533233, 26.463313362815427, -3.0028389813851954, 268.12641939051616, 58.67476513662577, 268.2571199999998, 60.0, 60.69665866753173, 0.0, -0.02209494442983569, 16770.207875188167, 0.0, -6.104731614778088, 267.94483088680926, 0.1307006094836538, 230.0, 137.11297781501338, 60.0
78.843736, -247.50726495336, 26.379669717231828, -3.0024899158676916, 268.7304243257461, 58.67476513662577, 268.6797000000004, 60.0, 59.78952327384215, 0.0, -0.021911661912609896, 16653.71287329207, 0.0, -6.103251976068237, 268.5480530659163, -0.050724325745704846, 230.0, 137.71619999412042, 60.0
78.857432, -248.21936426502356, 26.27990751641662, -3.002315378947751, 269.4494778200675, 58.67476513662577, 269.5014600000002, 60.0, 60.30307716067216, 0.0, -0.022333643504127143, 16473.355740536168, 0.0, -6.101016262329992, 269.26616971718363, 0.05198217993267917, 230.0, 138.43431664538775, 60.0
78.862507, -248.6750910917008, 26.215940396108447, -3.001966313430247, 269.90967205643324, 58.67476513662577, 269.80595999999963, 60.0, 59.52459018868013, 0.0, -0.02213479299096503, 16404.212147995797, 0.0, -6.100064509890783, 269.7257608467815, -0.10371205643360781, 230.0, 138.89390777498562, 60.0
78.866685, -248.8288951261718, 26.1943246487233, -3.001966313430247, 270.0649876112067, 58.67476513662577, 270.05664000000024, 60.0, 60.001411368526426, 0.0, -0.02237101540509451, 16359.521787442876, 0.0, -6.099508421210858, 269.88087192998444, -0.008347611206431793, 230.0, 139.04901885818856, 60.0
78.876525, -249.40991832533302, 26.112563747771755, -3.001617239590365, 270.65173526257297, 58.67476513662577, 270.64704000000006, 60.0, 60.01967172565252, 0.0, -0.022514896097193735, 16256.193882342133, 0.0, -6.098109264405352, 270.46684399897686, -0.004695262572909087, 230.0, 139.63499092718098, 60.0
78.881931, -249.70611530953286, 26.070804174747828, -3.0014427193151807, 270.9508615162107, 58.67476513662577, 270.9713999999997, 60.0, 60.145843788393286, 0.0, -0.022632671654137838, 16203.687334532648, 0.0, -6.097391140093374, 270.7655721250438, 0.020538483788982376, 230.0, 139.9337190532479, 60.0
78.888199, -250.14469848472336, 26.00885306225304, -3.0010936454752986, 271.3937984687127, 58.67476513662577, 271.34748, 60.0, 59.811550316160094, 0.0, -0.022588231532404777, 16142.999303098537, 0.0, -6.096511525923756, 271.207915169876, -0.04631846871268408, 230.0, 140.37606209808013, 60.0
78.894463, -250.4636523199772, 25.96368636917636, -3.000744588280173, 271.7159344341687, 59.25000793208288, 271.7233200000001, 60.0, 60.06856702086711, 0.0, -0.02272133136805755, 16116.213366553711, 0.0, -6.096063922626588, 271.5296145896812, 0.007385565831441454, 230.0, 140.69776151788534, 60.0
78.898707, -250.89650753666152, 25.902313167427142, -3.000744588280173, 272.1531189587161, 59.25000793208288, 271.9779600000001, 60.0, 59.15582209689129, 0.0, -0.022536660352579937, 15997.305788393443, 0.0, -6.094511652950726, 271.9662043457629, -0.17515895871599696, 230.0, 141.134351273967, 60.0
78.902038, -251.0445877514258, 25.881304149306306, -3.0005700513602322, 272.3026820855349, 59.25000793208288, 272.1778200000003, 60.0, 59.407293985329915, 0.0, -0.022645727102170197, 15987.460973309184, 0.0, -6.09433040911711, 272.115563757163, -0.1248620855346303, 230.0, 141.2837106853671, 60.0
78.904577, -251.1926624602775, 25.860256363789116, -3.00022097752035, 272.4522452123538, 59.25000793208288, 272.3301600000002, 60.0, 59.42116905200461, 0.0, -0.0226225141948495, 16008.04497233145, 0.0, -6.094498482542735, 272.26492134521476, -0.12208521235356784, 230.0, 141.43306827341888, 60.0
78.917724, -251.784924500088, 25.775806790172197, -2.9996973834052834, 273.05049771962916, 59.25000793208288, 273.1189800000004, 60.0, 60.374033525724926, 0.0, -0.02308096062385792, 15938.887925085965, 0.0, -6.093428301924546, 272.8623402417153, 0.06848228037125637, 230.0, 142.0304871699194, 60.0
